Date,Open,High,Low,Close,Volume,"('Adj Close', 'RAVE')","('Close', 'RAVE')","('High', 'RAVE')","('Low', 'RAVE')","('Open', 'RAVE')","('Volume', 'RAVE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.1700000762939453,2.190000057220459,2.140000104904175,2.1700000762939453,22200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.109999895095825,2.25,2.109999895095825,2.180000066757202,28200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.140000104904175,2.190000057220459,2.109999895095825,2.140000104904175,6800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.1600000858306885,2.1600000858306885,2.0199999809265137,2.0299999713897705,39300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.0199999809265137,2.190000057220459,2.0199999809265137,2.190000057220459,34800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.200000047683716,2.200000047683716,2.069999933242798,2.140000104904175,15100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.130000114440918,2.200000047683716,2.119999885559082,2.180000066757202,23400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.180000066757202,2.2100000381469727,2.140000104904175,2.2100000381469727,26700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.130000114440918,2.1600000858306885,2.109999895095825,2.109999895095825,26700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.109999895095825,2.140000104904175,2.0199999809265137,2.0799999237060547,31700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.059999942779541,2.0799999237060547,2.0,2.009999990463257,51900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.009999990463257,2.059999942779541,1.8799999952316284,1.8899999856948853,51300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.8899999856948853,2.039999961853028,1.8200000524520876,2.009999990463257,84300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.039999961853028,2.0899999141693115,2.0299999713897705,2.039999961853028,22800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.059999942779541,2.119999885559082,2.039999961853028,2.049999952316284,21900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.0299999713897705,2.0899999141693115,2.0,2.0799999237060547,54200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.0199999809265137,2.0799999237060547,2.0199999809265137,2.069999933242798,43500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.109999895095825,2.109999895095825,2.0199999809265137,2.039999961853028,16500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.009999990463257,2.039999961853028,1.9299999475479128,1.940000057220459,129800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.909999966621399,2.0199999809265137,1.909999966621399,1.9800000190734863,116200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.9600000381469729,1.9800000190734863,1.899999976158142,1.899999976158142,62400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.909999966621399,1.950000047683716,1.8799999952316284,1.950000047683716,35200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.940000057220459,2.0199999809265137,1.940000057220459,1.9800000190734863,54900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.950000047683716,1.9800000190734863,1.9299999475479128,1.940000057220459,9200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.940000057220459,1.940000057220459,1.899999976158142,1.899999976158142,35300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.8799999952316284,1.919999957084656,1.840000033378601,1.840000033378601,48600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.8200000524520876,1.840000033378601,1.809999942779541,1.830000042915344,13100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.809999942779541,1.919999957084656,1.809999942779541,1.899999976158142,21400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.899999976158142,1.899999976158142,1.840000033378601,1.870000004768372,14100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.8799999952316284,1.899999976158142,1.8200000524520876,1.870000004768372,50100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.8600000143051147,1.899999976158142,1.809999942779541,1.8799999952316284,36100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.8600000143051147,1.919999957084656,1.8600000143051147,1.919999957084656,8400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.909999966621399,1.909999966621399,1.850000023841858,1.899999976158142,30200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.8899999856948853,1.919999957084656,1.850000023841858,1.919999957084656,21500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.8899999856948853,1.909999966621399,1.850000023841858,1.909999966621399,29300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.909999966621399,1.940000057220459,1.850000023841858,1.870000004768372,34800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.909999966621399,1.909999966621399,1.850000023841858,1.8899999856948853,25800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.870000004768372,1.899999976158142,1.840000033378601,1.8799999952316284,35900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.840000033378601,1.909999966621399,1.840000033378601,1.909999966621399,26100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.909999966621399,1.909999966621399,1.850000023841858,1.850000023841858,20400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.850000023841858,1.899999976158142,1.850000023841858,1.8600000143051147,28700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.8899999856948853,1.8899999856948853,1.8200000524520876,1.8200000524520876,14900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.75,1.75,44600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.7599999904632568,1.830000042915344,1.7200000286102295,1.830000042915344,39700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.8200000524520876,1.909999966621399,1.7999999523162842,1.8899999856948853,36200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.909999966621399,1.909999966621399,1.809999942779541,1.8200000524520876,49400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.7999999523162842,1.870000004768372,1.7899999618530271,1.7899999618530271,19500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.7799999713897705,1.7899999618530271,1.6399999856948853,1.75,70700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.7100000381469729,1.75,1.7100000381469729,1.7300000190734863,33900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.7000000476837158,1.7899999618530271,1.690000057220459,1.75,27000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.7200000286102295,1.7999999523162842,1.7100000381469729,1.7699999809265137,31100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.7300000190734863,1.7999999523162842,1.7100000381469729,1.7699999809265137,43000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.7999999523162842,1.909999966621399,1.7999999523162842,1.8899999856948853,28100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.8899999856948853,1.9900000095367432,1.8899999856948853,1.899999976158142,40200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.919999957084656,1.950000047683716,1.909999966621399,1.950000047683716,28700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.950000047683716,2.0199999809265137,1.950000047683716,1.9700000286102293,46100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.009999990463257,2.0199999809265137,1.9700000286102293,1.9800000190734863,21000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.9900000095367432,2.0199999809265137,1.909999966621399,2.0199999809265137,63100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.0899999141693115,2.0899999141693115,2.009999990463257,2.0899999141693115,45200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.9800000190734863,2.240000009536743,1.9800000190734863,2.2300000190734863,96400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.240000009536743,2.3299999237060547,2.150000095367432,2.190000057220459,33800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.220000028610229,2.220000028610229,2.0799999237060547,2.0899999141693115,46100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.0799999237060547,2.150000095367432,2.0799999237060547,2.109999895095825,27300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.109999895095825,2.190000057220459,2.109999895095825,2.130000114440918,20000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.200000047683716,2.200000047683716,2.059999942779541,2.130000114440918,48500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.130000114440918,2.190000057220459,2.119999885559082,2.180000066757202,15400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.190000057220459,2.220000028610229,2.180000066757202,2.2100000381469727,8100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.2100000381469727,2.220000028610229,2.1600000858306885,2.180000066757202,6200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.1700000762939453,2.200000047683716,2.130000114440918,2.1600000858306885,7300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.200000047683716,2.200000047683716,2.119999885559082,2.130000114440918,8500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.180000066757202,2.190000057220459,2.0799999237060547,2.140000104904175,13100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.0899999141693115,2.1700000762939453,2.049999952316284,2.059999942779541,23100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.0999999046325684,2.140000104904175,2.049999952316284,2.130000114440918,9700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.119999885559082,2.130000114440918,1.9800000190734863,2.059999942779541,41300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.039999961853028,2.109999895095825,2.0,2.059999942779541,26800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.0799999237060547,2.119999885559082,2.0199999809265137,2.049999952316284,10500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.119999885559082,2.119999885559082,2.0199999809265137,2.069999933242798,45400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.069999933242798,2.140000104904175,2.009999990463257,2.119999885559082,52100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.130000114440918,2.150000095367432,2.0299999713897705,2.0999999046325684,24600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.0999999046325684,2.130000114440918,2.049999952316284,2.0999999046325684,5600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.0899999141693115,2.0999999046325684,2.049999952316284,2.0999999046325684,10300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.109999895095825,2.140000104904175,2.0199999809265137,2.069999933242798,12700.0,,,,,,,,,,
